transaction_id,transaction_date,hour,amount_usd,category,country,payment_method,card_type,device_type,browser,account_age_days,tx_last_24h,n_items,addr_mismatch,form_fill_time_sec,email_domain,vpn_detected,is_fraud
TXN1006586,2023-12-31 20:32:00,20,1507.66,Travel,MA,digital_wallet,Mastercard,desktop,Chrome,22,1,3,0,82,gmail.com,0,0
TXN1003416,2023-05-15 17:04:00,17,165.12,Gaming,UK,credit_card,Mastercard,mobile,Chrome,1041,2,1,0,84,yahoo.com,0,0
TXN1000307,2023-04-16 01:17:00,1,525.48,Electronics,CN,debit_card,Amex,mobile,Unknown,63,5,4,0,5,tempmail.com,0,1
TXN1003908,2023-07-31 09:32:00,9,168.72,Fashion,IN,prepaid_card,Amex,desktop,Chrome,271,1,1,0,206,gmail.com,0,0
TXN1000348,2023-01-02 10:02:00,10,102.41,Gift Cards,CN,digital_wallet,Visa,mobile,Unknown,44,7,3,1,2,mailinator.com,1,1
TXN1000826,2023-01-26 10:35:00,10,420.45,Travel,FR,debit_card,Visa,mobile,Chrome,2468,1,1,0,103,gmail.com,0,0
TXN1009501,2023-01-26 19:51:00,19,201.62,Electronics,RU,credit_card,Amex,mobile,Safari,248,1,2,0,2,outlook.com,0,0
TXN1004482,2023-02-12 14:59:00,14,61.76,Fashion,US,digital_wallet,Visa,tablet,Edge,83,2,2,0,180,gmail.com,0,0
TXN1006576,2023-08-25 17:51:00,17,1023.98,Travel,FR,debit_card,Discover,desktop,Chrome,10,1,1,0,53,icloud.com,0,0
TXN1003682,2023-10-22 16:04:00,16,321.54,Travel,US,credit_card,Discover,mobile,Edge,955,2,1,0,72,icloud.com,0,0
TXN1005876,2023-12-13 17:08:00,17,100.83,Fashion,DE,credit_card,Mastercard,mobile,Chrome,2283,3,1,0,150,outlook.com,0,0
TXN1008387,2023-08-30 12:42:00,12,63.13,Gaming,CN,debit_card,Discover,mobile,Unknown,3421,1,1,0,89,outlook.com,0,0
TXN1002053,2023-02-21 14:19:00,14,250.28,Electronics,MA,digital_wallet,Amex,desktop,Safari,343,2,2,0,97,hotmail.com,0,0
TXN1000071,2023-08-08 04:42:00,4,49.24,Gift Cards,IN,credit_card,Amex,desktop,Firefox,22,6,4,1,2,mailinator.com,1,1
TXN1005507,2023-12-04 18:30:00,18,484.81,Travel,DE,credit_card,Discover,mobile,Edge,2317,2,1,0,114,outlook.com,0,0
TXN1008514,2023-03-11 14:47:00,14,729.62,Travel,IN,digital_wallet,Visa,mobile,Edge,398,1,1,0,144,outlook.com,0,0
TXN1007510,2023-03-16 13:49:00,13,65.79,Gaming,RU,credit_card,Amex,mobile,Edge,647,1,1,1,82,gmail.com,0,0
TXN1008151,2023-11-22 19:48:00,19,1047.06,Luxury,FR,digital_wallet,Visa,mobile,Chrome,101,3,1,0,81,icloud.com,0,0
TXN1001666,2023-04-07 16:00:00,16,1181.1,Travel,UK,credit_card,Visa,mobile,Firefox,1049,1,1,0,122,hotmail.com,1,0
TXN1007861,2023-03-04 19:33:00,19,313.24,Jewelry,US,prepaid_card,Mastercard,tablet,Safari,54,2,1,0,70,icloud.com,0,0
TXN1009159,2023-11-02 13:43:00,13,727.86,Luxury,UK,credit_card,Mastercard,mobile,Chrome,425,1,1,0,53,gmail.com,0,0
TXN1005688,2023-02-06 14:03:00,14,143.52,Electronics,UK,credit_card,Discover,desktop,Chrome,809,1,1,0,79,hotmail.com,0,0
TXN1001445,2023-10-03 11:27:00,11,51.82,Fashion,CN,prepaid_card,Mastercard,mobile,Safari,828,1,1,0,91,icloud.com,0,0
TXN1005227,2023-08-31 09:40:00,9,931.92,Luxury,CN,debit_card,Amex,desktop,Chrome,630,5,1,0,121,yahoo.com,0,0
TXN1006982,2023-11-27 08:31:00,8,1309.83,Travel,FR,debit_card,Discover,mobile,Chrome,1727,2,2,0,100,gmail.com,0,0
TXN1001695,2023-04-18 12:54:00,12,75.89,Gaming,US,digital_wallet,Mastercard,mobile,Safari,1436,1,2,0,75,yahoo.com,0,0
TXN1002892,2023-10-12 15:23:00,15,118.22,Electronics,FR,prepaid_card,Mastercard,tablet,Chrome,62,1,2,0,66,yahoo.com,0,0
TXN1001574,2023-03-22 16:17:00,16,44.96,Gift Cards,US,digital_wallet,Discover,desktop,Chrome,622,1,1,0,46,icloud.com,0,0
TXN1003203,2023-12-16 06:32:00,6,71.9,Fashion,FR,digital_wallet,Discover,mobile,Chrome,473,1,2,0,142,outlook.com,1,0
TXN1004405,2023-01-05 15:38:00,15,136.92,Software,FR,prepaid_card,Mastercard,mobile,Edge,273,2,1,1,98,gmail.com,0,0
TXN1001630,2023-09-14 15:46:00,15,105.48,Electronics,FR,credit_card,Discover,mobile,Safari,840,2,1,0,114,outlook.com,0,0
TXN1008380,2023-03-11 10:45:00,10,34.19,Gaming,FR,debit_card,Amex,desktop,Safari,105,1,1,0,82,icloud.com,0,0
TXN1001881,2023-10-14 13:38:00,13,29.51,Gift Cards,US,digital_wallet,Amex,desktop,Chrome,1627,1,1,0,157,outlook.com,0,0
TXN1008821,2023-07-08 13:39:00,13,636.85,Electronics,US,credit_card,Visa,mobile,Chrome,691,1,2,0,90,hotmail.com,0,0
TXN1006463,2023-08-11 15:17:00,15,108.65,Electronics,UK,credit_card,Amex,desktop,Safari,641,2,2,1,15,yahoo.com,0,0
TXN1000848,2023-10-15 17:59:00,17,48.32,Software,IN,debit_card,Visa,mobile,Chrome,529,2,1,0,29,gmail.com,0,0
TXN1009923,2023-07-06 10:23:00,10,184.87,Travel,CN,digital_wallet,Mastercard,desktop,Safari,33,2,2,0,127,hotmail.com,0,0
TXN1006188,2023-09-24 11:50:00,11,26.71,Gift Cards,IN,debit_card,Amex,tablet,Safari,99,2,1,1,131,yahoo.com,0,0
TXN1005869,2023-06-02 14:05:00,14,61.3,Fashion,IN,digital_wallet,Visa,desktop,Chrome,290,1,1,1,106,outlook.com,0,0
TXN1002877,2023-02-22 16:33:00,16,200.51,Electronics,UK,debit_card,Discover,mobile,Safari,503,1,1,0,100,yahoo.com,0,0
TXN1000186,2023-06-20 10:08:00,10,511.76,Gift Cards,RU,debit_card,Amex,mobile,Chrome,0,6,5,1,8,guerrillamail.com,0,1
TXN1003779,2023-07-20 09:58:00,9,50.7,Fashion,US,digital_wallet,Mastercard,desktop,Safari,396,1,1,0,45,icloud.com,0,0
TXN1001830,2023-07-22 16:09:00,16,1095.42,Luxury,UK,digital_wallet,Amex,mobile,Chrome,672,1,1,0,89,outlook.com,0,0
TXN1008325,2023-10-30 12:48:00,12,69.89,Software,FR,debit_card,Amex,desktop,Safari,21,1,1,0,7,gmail.com,0,0
TXN1009241,2023-06-07 07:52:00,7,98.52,Gift Cards,UK,credit_card,Amex,desktop,Firefox,342,1,2,0,69,gmail.com,0,0
TXN1006378,2023-01-24 10:14:00,10,69.94,Gift Cards,UK,credit_card,Discover,desktop,Edge,696,3,3,0,87,hotmail.com,0,0
TXN1001234,2023-10-08 07:11:00,7,555.06,Luxury,US,digital_wallet,Amex,mobile,Chrome,334,1,3,0,57,icloud.com,0,0
TXN1006964,2023-01-21 19:46:00,19,356.16,Electronics,FR,prepaid_card,Mastercard,mobile,Safari,37,1,1,0,144,hotmail.com,0,0
TXN1003915,2023-04-29 07:53:00,7,273.63,Electronics,RU,digital_wallet,Mastercard,desktop,Safari,17,1,2,0,83,yahoo.com,0,0
TXN1000446,2023-04-27 18:08:00,18,174.68,Electronics,US,credit_card,Amex,mobile,Chrome,1468,1,3,0,88,outlook.com,0,0
TXN1000844,2023-12-04 10:23:00,10,43.87,Gaming,FR,debit_card,Mastercard,mobile,Chrome,316,3,4,0,130,gmail.com,0,0
TXN1008062,2023-06-13 14:00:00,14,306.66,Electronics,US,credit_card,Visa,desktop,Safari,1391,1,7,0,88,icloud.com,0,0
TXN1005402,2023-01-14 11:50:00,11,415.09,Electronics,DE,credit_card,Visa,desktop,Edge,222,2,1,0,132,icloud.com,0,0
TXN1002440,2023-09-09 07:15:00,7,95.06,Fashion,DE,debit_card,Visa,desktop,Chrome,409,3,3,0,103,icloud.com,0,0
TXN1003103,2023-09-16 17:23:00,17,51.31,Fashion,US,credit_card,Mastercard,desktop,Firefox,393,1,1,0,35,outlook.com,0,0
TXN1008585,2023-08-11 14:25:00,14,202.69,Jewelry,FR,debit_card,Discover,desktop,Safari,392,1,2,0,180,hotmail.com,0,0
TXN1006791,2023-07-07 07:38:00,7,101.08,Fashion,FR,debit_card,Mastercard,mobile,Chrome,364,1,3,0,41,icloud.com,0,0
TXN1005650,2023-08-12 21:47:00,21,360.77,Electronics,US,credit_card,Amex,desktop,Chrome,232,1,1,0,119,gmail.com,0,0
TXN1001294,2023-04-02 21:16:00,21,22.75,Software,FR,debit_card,Amex,desktop,Chrome,155,1,3,0,131,outlook.com,0,0
TXN1005079,2023-04-14 08:00:00,8,49.13,Gaming,DE,digital_wallet,Visa,mobile,Safari,657,1,3,0,76,yahoo.com,0,0
TXN1009016,2023-06-17 11:47:00,11,169.74,Jewelry,DE,debit_card,Discover,desktop,Chrome,1894,1,1,0,52,yahoo.com,0,0
TXN1005067,2023-09-18 16:00:00,16,276.79,Electronics,UK,credit_card,Mastercard,mobile,Safari,81,1,3,0,43,outlook.com,0,0
TXN1003442,2023-07-27 09:33:00,9,1195.27,Luxury,US,credit_card,Discover,desktop,Chrome,563,2,6,0,53,yahoo.com,0,0
TXN1008451,2023-02-23 07:40:00,7,29.24,Fashion,RU,digital_wallet,Discover,mobile,Chrome,700,2,1,1,137,hotmail.com,0,0
TXN1007273,2023-12-02 12:23:00,12,83.85,Gaming,US,digital_wallet,Mastercard,mobile,Chrome,313,1,2,0,11,outlook.com,0,0
TXN1006105,2023-08-28 14:58:00,14,94.1,Fashion,US,credit_card,Amex,desktop,Safari,1218,1,4,0,122,icloud.com,1,0
TXN1000776,2023-11-27 16:09:00,16,364.09,Jewelry,BR,digital_wallet,Visa,mobile,Edge,139,1,1,0,69,gmail.com,0,0
TXN1009716,2023-10-30 18:30:00,18,23.69,Fashion,US,credit_card,Visa,mobile,Chrome,862,1,1,0,110,outlook.com,0,0
TXN1002153,2023-07-08 08:22:00,8,27.87,Fashion,US,credit_card,Visa,mobile,Chrome,793,1,3,0,84,outlook.com,0,0
TXN1004920,2023-07-13 14:06:00,14,129.89,Software,US,credit_card,Amex,mobile,Chrome,32,1,3,0,129,icloud.com,0,0
TXN1005360,2023-07-03 20:14:00,20,115.82,Fashion,US,debit_card,Visa,mobile,Chrome,2947,3,5,0,88,icloud.com,0,0
TXN1009735,2023-02-16 13:53:00,13,68.37,Fashion,CN,credit_card,Discover,desktop,Edge,724,1,1,0,81,gmail.com,0,0
TXN1005957,2023-11-07 11:21:00,11,648.74,Travel,DE,credit_card,Visa,desktop,Safari,829,3,2,1,52,icloud.com,1,0
TXN1008411,2023-07-13 12:07:00,12,1268.65,Luxury,RU,debit_card,Amex,desktop,Safari,485,1,2,0,75,outlook.com,0,0
TXN1008432,2023-08-02 13:11:00,13,24.17,Gaming,RU,debit_card,Mastercard,mobile,Firefox,278,2,1,0,74,outlook.com,0,0
TXN1003183,2023-01-17 15:50:00,15,76.82,Software,RU,debit_card,Visa,desktop,Edge,802,1,1,0,17,hotmail.com,0,0
TXN1006792,2023-12-23 15:58:00,15,97.58,Electronics,FR,credit_card,Amex,mobile,Chrome,226,1,2,0,47,hotmail.com,0,0
TXN1003199,2023-07-04 09:25:00,9,630.89,Travel,US,credit_card,Mastercard,desktop,Chrome,1552,1,1,0,81,hotmail.com,0,0
TXN1009369,2023-01-30 14:16:00,14,217.27,Travel,MA,digital_wallet,Visa,desktop,Chrome,1079,1,1,0,41,yahoo.com,0,0
TXN1001289,2023-12-29 13:27:00,13,460.25,Jewelry,US,credit_card,Mastercard,mobile,Chrome,894,2,3,0,139,hotmail.com,0,0
TXN1004581,2023-04-24 21:36:00,21,1257.69,Luxury,FR,credit_card,Amex,mobile,Chrome,21,2,1,0,88,icloud.com,0,0
TXN1006192,2023-08-06 12:35:00,12,415.51,Travel,US,credit_card,Amex,mobile,Safari,98,1,1,0,187,outlook.com,0,0
TXN1008935,2023-08-11 17:56:00,17,44.49,Gaming,US,digital_wallet,Discover,mobile,Firefox,270,1,3,0,105,icloud.com,0,0
TXN1007149,2023-04-28 13:35:00,13,1203.05,Luxury,US,credit_card,Discover,tablet,Chrome,2,2,2,0,35,yahoo.com,0,0
TXN1009846,2023-02-20 16:49:00,16,46.27,Gift Cards,NG,credit_card,Visa,mobile,Safari,443,1,4,0,131,icloud.com,0,0
TXN1004106,2023-09-03 10:48:00,10,374.32,Jewelry,UK,credit_card,Amex,mobile,Firefox,375,2,4,1,89,hotmail.com,0,0
TXN1004126,2023-10-04 14:53:00,14,737.22,Electronics,DE,digital_wallet,Discover,mobile,Unknown,167,1,3,1,69,icloud.com,0,0
TXN1008300,2023-04-13 18:43:00,18,106.97,Fashion,CN,debit_card,Amex,desktop,Chrome,2304,2,2,0,57,gmail.com,0,0
TXN1003966,2023-03-17 11:16:00,11,587.02,Luxury,DE,credit_card,Discover,mobile,Safari,162,1,1,0,155,outlook.com,0,0
TXN1001879,2023-05-20 08:05:00,8,55.69,Fashion,US,credit_card,Discover,mobile,Edge,153,1,1,0,50,yahoo.com,0,0
TXN1008496,2023-09-16 14:44:00,14,54.22,Software,CN,debit_card,Mastercard,desktop,Safari,54,1,4,0,104,icloud.com,0,0
TXN1009299,2023-03-19 14:30:00,14,155.87,Electronics,UK,digital_wallet,Visa,mobile,Chrome,905,1,1,0,88,yahoo.com,0,0
TXN1006348,2023-11-13 15:59:00,15,106.35,Gaming,US,prepaid_card,Mastercard,desktop,Safari,222,1,2,0,78,gmail.com,0,0
TXN1003587,2023-05-27 16:24:00,16,83.07,Fashion,BR,digital_wallet,Visa,desktop,Chrome,103,1,6,0,82,icloud.com,0,0
TXN1007372,2023-10-20 14:27:00,14,137.02,Electronics,US,debit_card,Discover,desktop,Chrome,589,1,5,0,71,icloud.com,0,0
TXN1003865,2023-06-16 15:06:00,15,57.43,Gaming,BR,debit_card,Amex,mobile,Chrome,2115,2,1,1,130,hotmail.com,0,0
TXN1008487,2023-10-30 22:41:00,22,62.93,Fashion,UK,digital_wallet,Mastercard,mobile,Chrome,903,1,1,1,100,hotmail.com,0,0
TXN1004131,2023-06-04 10:13:00,10,111.05,Fashion,RU,debit_card,Mastercard,mobile,Safari,124,1,2,0,87,gmail.com,0,0
TXN1001036,2023-09-04 17:07:00,17,51.07,Gaming,UK,credit_card,Mastercard,mobile,Unknown,405,2,1,0,107,hotmail.com,0,0
TXN1000636,2023-05-21 21:53:00,21,43.19,Gift Cards,RU,debit_card,Amex,desktop,Chrome,729,3,1,0,89,icloud.com,0,0
TXN1006153,2023-05-24 15:57:00,15,459.0,Luxury,FR,debit_card,Amex,desktop,Chrome,1164,1,2,0,112,gmail.com,0,0
TXN1004134,2023-08-05 12:25:00,12,65.44,Gift Cards,BR,debit_card,Visa,mobile,Edge,422,1,2,0,138,outlook.com,0,0
TXN1005338,2023-06-03 12:06:00,12,120.45,Software,UK,credit_card,Discover,mobile,Chrome,740,1,3,0,67,hotmail.com,0,0
TXN1001083,2023-11-23 18:39:00,18,143.8,Electronics,IN,credit_card,Mastercard,tablet,Chrome,908,2,3,0,144,icloud.com,0,0
TXN1000861,2023-03-02 13:11:00,13,52.39,Fashion,MA,credit_card,Visa,mobile,Chrome,524,1,1,0,125,yahoo.com,0,0
TXN1000903,2023-01-19 15:05:00,15,121.36,Fashion,US,debit_card,Visa,mobile,Edge,186,1,1,0,112,hotmail.com,0,0
TXN1000191,2023-02-10 03:27:00,3,89.3,Gaming,RU,prepaid_card,Mastercard,tablet,Unknown,5,5,3,1,2,icloud.com,1,1
TXN1000109,2023-12-17 05:58:00,5,103.41,Luxury,US,debit_card,Discover,desktop,Chrome,17,6,7,1,3,tempmail.com,1,1
TXN1004455,2023-03-06 11:13:00,11,251.49,Electronics,US,debit_card,Visa,mobile,Chrome,80,1,2,0,102,gmail.com,0,0
TXN1001942,2023-03-25 18:34:00,18,76.36,Software,BR,credit_card,Discover,desktop,Chrome,472,2,2,0,149,hotmail.com,0,0
TXN1005856,2023-04-23 18:53:00,18,198.22,Gaming,CN,credit_card,Discover,desktop,Chrome,1472,2,4,0,43,outlook.com,0,0
TXN1004331,2023-08-09 14:16:00,14,105.67,Fashion,FR,credit_card,Mastercard,mobile,Chrome,306,1,1,0,144,hotmail.com,0,0
TXN1008541,2023-12-23 18:22:00,18,64.11,Software,US,credit_card,Amex,desktop,Chrome,1337,4,1,0,108,icloud.com,0,0
TXN1002040,2023-05-03 15:04:00,15,34.14,Gaming,UK,credit_card,Amex,mobile,Chrome,769,4,1,0,152,hotmail.com,0,0
TXN1007331,2023-09-19 18:36:00,18,108.42,Fashion,UK,debit_card,Mastercard,mobile,Chrome,41,1,1,0,131,hotmail.com,0,0
TXN1007317,2023-09-06 11:38:00,11,790.99,Travel,DE,credit_card,Visa,mobile,Safari,986,1,2,0,105,yahoo.com,0,0
TXN1007779,2023-03-11 06:28:00,6,134.75,Fashion,IN,digital_wallet,Mastercard,mobile,Safari,87,3,1,0,90,outlook.com,0,0
TXN1004659,2023-01-02 16:26:00,16,339.71,Electronics,FR,credit_card,Discover,mobile,Firefox,1136,1,1,0,112,hotmail.com,0,0
TXN1007313,2023-03-06 16:51:00,16,442.3,Electronics,US,credit_card,Amex,tablet,Firefox,136,2,2,0,110,hotmail.com,0,0
TXN1002775,2023-04-12 19:09:00,19,915.46,Travel,US,credit_card,Visa,tablet,Chrome,111,2,1,0,132,outlook.com,0,0
TXN1004145,2023-05-13 17:52:00,17,79.41,Fashion,UK,digital_wallet,Amex,tablet,Edge,266,2,1,0,61,yahoo.com,1,0
TXN1002323,2023-09-01 21:55:00,21,156.96,Travel,BR,digital_wallet,Amex,desktop,Safari,117,1,7,1,136,gmail.com,0,0
TXN1000762,2023-03-16 15:03:00,15,489.42,Travel,US,digital_wallet,Amex,desktop,Firefox,579,1,3,0,52,outlook.com,0,0
TXN1002617,2023-01-31 17:48:00,17,545.32,Electronics,IN,debit_card,Amex,mobile,Chrome,185,1,1,0,85,yahoo.com,0,0
TXN1002411,2023-04-02 14:18:00,14,49.97,Fashion,FR,debit_card,Mastercard,mobile,Chrome,1937,2,2,0,133,gmail.com,0,0
TXN1001094,2023-08-24 15:54:00,15,118.56,Gaming,DE,debit_card,Visa,mobile,Chrome,354,3,3,0,61,icloud.com,1,0
TXN1006173,2023-08-16 14:04:00,14,43.92,Fashion,BR,prepaid_card,Visa,desktop,Safari,69,1,4,0,66,gmail.com,0,0
TXN1007048,2023-10-26 08:07:00,8,73.23,Gaming,US,debit_card,Mastercard,desktop,Chrome,42,1,5,0,52,gmail.com,0,0
TXN1009272,2023-12-07 08:32:00,8,1271.65,Luxury,US,digital_wallet,Amex,mobile,Firefox,396,3,1,1,96,gmail.com,0,0
TXN1003135,2023-06-15 15:28:00,15,57.92,Fashion,US,debit_card,Mastercard,desktop,Chrome,231,1,2,0,139,hotmail.com,0,0
TXN1007787,2023-10-19 20:42:00,20,34.04,Fashion,CN,credit_card,Mastercard,mobile,Chrome,54,2,4,0,40,hotmail.com,0,0
TXN1005040,2023-07-22 22:51:00,22,50.31,Gaming,RU,debit_card,Mastercard,mobile,Unknown,133,1,1,0,70,icloud.com,0,0
TXN1003805,2023-10-17 07:39:00,7,106.68,Jewelry,US,credit_card,Visa,mobile,Chrome,216,1,2,0,71,outlook.com,0,0
TXN1000884,2023-01-13 09:11:00,9,297.94,Fashion,UK,credit_card,Mastercard,desktop,Safari,109,1,1,0,84,yahoo.com,0,0
TXN1002654,2023-09-06 06:22:00,6,52.77,Gaming,UK,digital_wallet,Visa,mobile,Chrome,1803,2,2,0,114,outlook.com,0,0
TXN1005921,2023-05-04 14:48:00,14,215.46,Travel,US,digital_wallet,Discover,mobile,Safari,324,1,1,0,89,icloud.com,0,0
TXN1006187,2023-06-24 11:15:00,11,305.38,Electronics,US,credit_card,Discover,desktop,Chrome,808,2,1,0,122,icloud.com,0,0
TXN1008085,2023-02-21 14:48:00,14,36.12,Fashion,US,digital_wallet,Discover,tablet,Chrome,326,1,1,0,98,hotmail.com,0,0
TXN1006742,2023-09-25 14:45:00,14,73.44,Software,DE,prepaid_card,Discover,mobile,Chrome,58,1,2,0,96,outlook.com,0,0
TXN1007626,2023-10-26 14:21:00,14,350.38,Travel,FR,digital_wallet,Amex,mobile,Safari,81,4,2,0,110,yahoo.com,0,0
TXN1005680,2023-09-11 17:35:00,17,823.25,Electronics,FR,credit_card,Mastercard,desktop,Safari,1521,4,3,0,61,yahoo.com,0,0
TXN1007007,2023-05-04 17:58:00,17,793.15,Luxury,BR,debit_card,Visa,desktop,Chrome,1265,3,3,0,82,hotmail.com,0,0
TXN1009686,2023-06-19 22:28:00,22,365.76,Luxury,BR,digital_wallet,Visa,desktop,Chrome,22,1,1,0,154,hotmail.com,0,0
TXN1002202,2023-12-31 19:22:00,19,397.0,Travel,UK,credit_card,Discover,mobile,Chrome,737,1,1,0,132,outlook.com,0,0
TXN1006107,2023-10-06 13:15:00,13,113.09,Fashion,US,digital_wallet,Mastercard,mobile,Chrome,1204,1,2,0,145,outlook.com,0,0
TXN1006417,2023-02-25 15:30:00,15,1170.13,Travel,DE,debit_card,Visa,mobile,Edge,767,1,2,0,86,gmail.com,0,0
TXN1001262,2023-07-18 15:00:00,15,29.44,Software,US,credit_card,Discover,desktop,Chrome,830,1,1,0,103,outlook.com,0,0
TXN1008379,2023-08-18 07:25:00,7,126.75,Electronics,US,credit_card,Visa,desktop,Chrome,1124,1,2,0,119,outlook.com,0,0
TXN1000975,2023-12-26 11:37:00,11,1259.67,Luxury,UK,digital_wallet,Discover,desktop,Edge,144,3,1,0,97,hotmail.com,0,0
TXN1005831,2023-12-22 11:13:00,11,71.97,Gaming,US,credit_card,Amex,mobile,Chrome,239,1,1,0,114,hotmail.com,0,0
TXN1004925,2023-08-29 14:43:00,14,23.45,Electronics,UK,debit_card,Discover,desktop,Chrome,447,1,3,1,52,outlook.com,0,0
TXN1000941,2023-05-27 08:17:00,8,159.02,Travel,US,digital_wallet,Discover,desktop,Safari,469,1,2,0,131,outlook.com,0,0
TXN1004723,2023-09-02 13:53:00,13,161.5,Software,UK,credit_card,Visa,desktop,Chrome,411,2,1,0,74,gmail.com,1,0
TXN1002387,2023-08-30 22:42:00,22,116.58,Gaming,IN,credit_card,Discover,desktop,Chrome,343,2,1,0,114,outlook.com,0,0
TXN1009728,2023-03-08 09:55:00,9,289.57,Electronics,DE,credit_card,Amex,mobile,Firefox,802,3,2,0,138,outlook.com,0,0
TXN1005021,2023-07-15 19:06:00,19,94.65,Gaming,BR,credit_card,Visa,mobile,Firefox,96,2,4,0,21,yahoo.com,0,0
TXN1004391,2023-01-23 18:26:00,18,265.0,Electronics,US,credit_card,Mastercard,desktop,Chrome,120,1,3,0,56,hotmail.com,0,0
TXN1005148,2023-07-10 14:04:00,14,54.5,Gift Cards,FR,credit_card,Visa,desktop,Chrome,623,2,1,0,39,hotmail.com,0,0
TXN1003221,2023-03-23 14:03:00,14,25.08,Fashion,US,prepaid_card,Amex,desktop,Firefox,181,2,1,0,91,gmail.com,0,0
TXN1003882,2023-04-29 13:42:00,13,92.71,Software,US,credit_card,Amex,mobile,Edge,232,1,1,0,68,gmail.com,0,0
TXN1009438,2023-08-05 18:47:00,18,627.86,Travel,US,credit_card,Visa,desktop,Edge,1030,3,2,0,119,hotmail.com,0,0
TXN1006624,2023-11-22 14:54:00,14,107.09,Gaming,US,credit_card,Discover,mobile,Safari,160,1,2,0,75,icloud.com,0,0
TXN1005918,2023-02-03 20:52:00,20,81.16,Software,FR,credit_card,Amex,desktop,Safari,692,1,1,0,87,outlook.com,0,0
TXN1002789,2023-07-05 11:59:00,11,123.29,Fashion,IN,debit_card,Discover,desktop,Chrome,487,1,2,0,87,icloud.com,0,0
TXN1000944,2023-10-09 13:20:00,13,45.32,Fashion,US,credit_card,Visa,mobile,Chrome,366,1,3,0,87,hotmail.com,0,0
TXN1008908,2023-02-18 07:59:00,7,158.59,Jewelry,IN,credit_card,Mastercard,desktop,Edge,88,2,2,0,76,hotmail.com,0,0
TXN1001857,2023-06-15 17:08:00,17,38.71,Software,RU,digital_wallet,Discover,tablet,Chrome,864,1,3,0,51,outlook.com,0,0
TXN1009080,2023-09-30 12:47:00,12,858.22,Luxury,UK,prepaid_card,Visa,desktop,Firefox,624,1,1,0,146,gmail.com,0,0
TXN1004108,2023-08-30 09:51:00,9,88.75,Gift Cards,FR,debit_card,Amex,mobile,Safari,404,1,1,0,36,yahoo.com,1,0
TXN1008513,2023-11-16 06:48:00,6,509.13,Luxury,US,credit_card,Visa,desktop,Chrome,1353,1,2,0,92,yahoo.com,0,0
TXN1003255,2023-05-23 13:00:00,13,278.56,Travel,NG,credit_card,Discover,desktop,Chrome,2306,1,1,0,103,hotmail.com,0,0
TXN1002690,2023-07-15 08:44:00,8,460.61,Jewelry,UK,credit_card,Visa,mobile,Safari,1847,1,5,0,128,hotmail.com,0,0
TXN1009512,2023-11-02 17:36:00,17,60.44,Gift Cards,DE,debit_card,Amex,mobile,Chrome,1444,1,1,0,163,hotmail.com,0,0
TXN1006961,2023-03-06 13:54:00,13,101.71,Fashion,DE,prepaid_card,Mastercard,desktop,Edge,594,1,1,0,82,hotmail.com,0,0
TXN1001319,2023-09-09 20:51:00,20,55.57,Gaming,FR,digital_wallet,Discover,desktop,Chrome,509,2,1,0,93,hotmail.com,0,0
TXN1008882,2023-04-22 19:25:00,19,75.34,Fashion,US,digital_wallet,Amex,mobile,Edge,164,1,1,0,134,yahoo.com,0,0
TXN1009880,2023-08-06 15:36:00,15,79.57,Gift Cards,BR,digital_wallet,Discover,desktop,Edge,365,4,5,0,85,icloud.com,0,0
TXN1005162,2023-01-15 16:51:00,16,592.16,Travel,RU,debit_card,Visa,mobile,Chrome,164,1,3,0,67,hotmail.com,0,0
TXN1005829,2023-09-16 18:27:00,18,41.75,Fashion,CN,credit_card,Discover,desktop,Edge,2572,1,1,0,176,gmail.com,0,0
TXN1007953,2023-12-11 14:20:00,14,427.69,Travel,IN,debit_card,Amex,tablet,Chrome,83,1,5,0,145,gmail.com,1,0
TXN1005958,2023-02-12 11:40:00,11,48.13,Fashion,FR,prepaid_card,Mastercard,desktop,Firefox,306,1,1,0,49,icloud.com,0,0
TXN1009271,2023-05-25 09:06:00,9,391.92,Travel,UK,credit_card,Discover,desktop,Chrome,353,1,2,0,106,outlook.com,0,0
TXN1003475,2023-10-31 12:25:00,12,742.28,Electronics,FR,credit_card,Mastercard,mobile,Safari,119,4,3,0,148,hotmail.com,0,0
TXN1003505,2023-06-16 06:55:00,6,53.98,Software,IN,debit_card,Mastercard,tablet,Chrome,668,1,5,0,87,icloud.com,0,0
TXN1004749,2023-06-26 13:27:00,13,128.16,Fashion,FR,credit_card,Discover,desktop,Safari,171,1,2,0,50,yahoo.com,0,0
TXN1002477,2023-06-06 12:30:00,12,280.56,Electronics,US,credit_card,Amex,mobile,Chrome,431,1,2,0,157,hotmail.com,0,0
TXN1009490,2023-04-01 18:09:00,18,66.3,Travel,CN,credit_card,Amex,mobile,Safari,103,1,3,0,26,outlook.com,0,0
TXN1006615,2023-08-06 14:56:00,14,76.9,Gaming,FR,credit_card,Mastercard,desktop,Edge,504,1,3,0,158,gmail.com,0,0
TXN1007413,2023-02-12 20:40:00,20,324.06,Travel,UK,prepaid_card,Mastercard,desktop,Chrome,63,1,1,0,99,icloud.com,0,0
TXN1007586,2023-01-14 11:57:00,11,66.89,Software,US,credit_card,Discover,mobile,Safari,869,1,1,0,117,yahoo.com,0,0
